27.374620996345485, -82.4532554088244
27.374653996345476, -82.45325540906609
27.374680996197824, -82.45327566382932
27.374751995970872, -82.45330604623003
27.374789995893757, -82.45331617381844
27.374820995893746, -82.45331617406251
27.374930996345434, -82.4532554110948
27.374989997039794, -82.45315413841666
27.374989999086356, -82.45274904597566
27.37488199908636, -82.45274904567891
27.374783998973435, -82.45277942728615
27.374705998973443, -82.45277942705042
27.374783999192704, -82.45271866353312
27.374705999192717, -82.45271866334022
27.37488199908636, -82.45274904567891
27.374989999086356, -82.45274904597566
27.37488199977159, -82.4524958631504
27.374783999771587, -82.45249586310536
27.374635999771595, -82.45249586303733
27.37445999908638, -82.4527490445194
